Date,Close,Open,Volume,sma_10,ema,rsi,mom,next_day_close
18-02-2015,32.1787,31.9063,44891737,30.87837,31.01598348,91.66421499,0.2212,32.1125
19-02-2015,32.1125,32.12,37362381,31.10062,31.21535012,87.05972276,-0.0662,32.3737
20-02-2015,32.3737,32.155,48948430,31.33949,31.42595919,89.62907957,0.2612,33.25
23-02-2015,33.25,32.505,71571810,31.69124,31.75760297,94.34107244,0.8763,33.0425
24-02-2015,33.0425,33.235,69228196,32.00249,31.99122061,83.15787465,-0.2075,32.1975
25-02-2015,32.1975,32.89,74714800,32.17174,32.02872596,51.86307924,-0.845,32.6037
26-02-2015,32.6037,32.1963,91287632,32.31011,32.13326669,60.74083207,0.4062,32.115
27-02-2015,32.115,32.5,62014948,32.36011,32.12994548,47.55200889,-0.4887,32.2725
02-03-2015,32.2725,32.3125,48096663,32.41036,32.15586448,51.77076049,0.1575,32.34
03-03-2015,32.34,32.24,37825021,32.44861,32.18934367,53.76316019,0.0675,32.135
04-03-2015,32.135,32.275,31697550,32.44424,32.179463,46.47459897,-0.205,31.6025
05-03-2015,31.6025,32.145,56517146,32.39324,32.07456064,32.2699371,-0.5325,31.65
06-03-2015,31.65,32.1,72842060,32.32087,31.99736779,34.50210373,0.0475,31.785
09-03-2015,31.785,31.99,88529407,32.17437,31.95875547,41.36704868,0.135,31.1275
10-03-2015,31.1275,31.6025,68853750,31.98287,31.80761811,25.25322612,-0.6575,30.56
11-03-2015,30.56,31.1875,68938997,31.81912,31.58077845,17.78063247,-0.5675,31.1125
12-03-2015,31.1125,30.5775,48362896,31.67,31.49563692,39.54931534,0.5525,30.8975
13-03-2015,30.8975,31.1,51827298,31.54825,31.38688475,35.03698452,-0.215,31.2375
16-03-2015,31.2375,30.97,35874320,31.44475,31.35972389,46.99208331,0.34,31.76
17-03-2015,31.76,31.475,51023104,31.38675,31.43250136,60.83676423,0.5225,32.1175
18-03-2015,32.1175,31.75,65270997,31.385,31.55704657,67.9876459,0.3575,31.8738
19-03-2015,31.8738,32.1875,45809514,31.41213,31.6146381,58.83391266,-0.2437,31.475
20-03-2015,31.475,32.0625,68695480,31.39463,31.58924936,46.12945328,-0.3988,31.8025
23-03-2015,31.8025,31.78,37711290,31.39638,31.6280222,55.90394831,0.3275,31.6725
24-03-2015,31.6725,31.8075,32867970,31.45088,31.63610907,51.28663629,-0.13,30.845
25-03-2015,30.845,31.635,51655209,31.47938,31.49227106,30.94822145,-0.8275,31.06
26-03-2015,31.06,30.69,47572896,31.47413,31.41367632,38.82690744,0.215,30.8125
27-03-2015,30.8125,31.1425,39547645,31.46563,31.30437154,33.35123349,-0.2475,31.5925
30-03-2015,31.5925,31.0125,47099686,31.50113,31.35675853,57.15460036,0.78,31.1075
31-03-2015,31.1075,31.5225,42304683,31.43588,31.3114388,44.73627034,-0.485,31.0625
01-04-2015,31.0625,31.205,40616873,31.33038,31.2661772,43.63664647,-0.045,31.33
02-04-2015,31.33,31.2575,32220148,31.276,31.27778134,52.34123854,0.2675,31.8375
06-04-2015,31.8375,31.1175,37194209,31.31225,31.37954837,65.11701949,0.5075,31.5025
07-04-2015,31.5025,31.91,35013481,31.28225,31.40190321,53.32263946,-0.335,31.4
08-04-2015,31.4,31.4625,37329257,31.255,31.40155717,49.8680826,-0.1025,31.64
09-04-2015,31.64,31.4625,32483983,31.3345,31.44491042,57.85878797,0.24,31.775
10-04-2015,31.775,31.4875,40195446,31.406,31.5049267,62.10573487,0.135,31.7125
13-04-2015,31.7125,32.0925,36365135,31.496,31.5426673,58.68325974,-0.0625,31.575
14-04-2015,31.575,31.75,25524657,31.49425,31.54854598,50.96046222,-0.1375,31.695
15-04-2015,31.695,31.6025,29009435,31.553,31.57517398,57.11697013,0.12,31.5425
16-04-2015,31.5425,31.57,28369008,31.601,31.56923326,47.62016403,-0.1525,31.1875
17-04-2015,31.1875,31.3875,51957049,31.58675,31.49982721,32.09302151,-0.355,31.9
20-04-2015,31.9,31.3925,47055011,31.593,31.5725859,62.6479636,0.7125,31.7275
21-04-2015,31.7275,32.025,32435091,31.6155,31.6007521,55.13960582,-0.1725,32.155
22-04-2015,32.155,31.7475,37654528,31.691,31.70152444,67.28561884,0.4275,32.4175
23-04-2015,32.4175,32.075,45771118,31.76875,31.83170182,72.91437806,0.2625,32.57
24-04-2015,32.57,32.6225,44534923,31.84825,31.96593785,75.92274916,0.1525,33.1625
27-04-2015,33.1625,33.0775,96975392,31.99325,32.18349461,84.35945619,0.5925,32.64
28-04-2015,32.64,33.6138,118924582,32.09975,32.26649559,60.8542159,-0.5225,32.16
29-04-2015,32.16,32.54,63386083,32.14625,32.24713275,46.10307086,-0.48,31.2875
30-04-2015,31.2875,31.875,83195423,32.12075,32.07265407,29.72917239,-0.8725,32.2375
01-05-2015,32.2375,31.525,58513376,32.22575,32.10262606,52.62796071,0.95,32.175
04-05-2015,32.175,32.375,50988293,32.25325,32.11578496,51.25443957,-0.0625,31.45
05-05-2015,31.45,32.0375,49271429,32.2255,31.99473315,37.18317146,-0.725,31.2525
06-05-2015,31.2525,31.64,72141024,32.13525,31.85978166,34.00428844,-0.1975,31.315
07-05-2015,31.315,31.1925,43940904,32.025,31.76073045,36.16313896,0.0625,31.905
08-05-2015,31.905,31.67,56050401,31.9585,31.78696128,53.94170473,0.59,31.58
11-05-2015,31.58,31.8475,42035790,31.80025,31.74933196,45.26207798,-0.325,31.4662
12-05-2015,31.4662,31.4,48181949,31.68287,31.69785342,42.2840942,-0.1138,31.5025
13-05-2015,31.5025,31.5375,34694252,31.61712,31.66233462,43.75949968,0.0363,32.2375
14-05-2015,32.2375,31.8525,45203456,31.71212,31.76691014,65.85283411,0.735,32.1925
15-05-2015,32.1925,32.2675,38208196,31.70762,31.84429011,63.93081578,-0.045,32.5475
18-05-2015,32.5475,32.095,50883068,31.74487,31.97214646,71.99188698,0.355,32.5175
19-05-2015,32.5175,32.6725,44633259,31.85162,32.07130165,70.33150033,-0.03,32.515
20-05-2015,32.515,32.5,36454952,31.97787,32.15197407,70.16293734,-0.0025,32.8475
21-05-2015,32.8475,32.5175,39730388,32.13112,32.27843333,78.66419266,0.3325,33.135
22-05-2015,33.135,32.9,45596494,32.25412,32.43417273,83.68762363,0.2875,32.405
26-05-2015,32.405,33.15,70697573,32.33662,32.4288686,47.89580063,-0.73,33.0112
27-05-2015,33.0112,32.585,46053334,32.49112,32.53474703,63.91529559,0.6062,32.945
28-05-2015,32.945,32.965,30733326,32.63537,32.60933848,61.34088279,-0.0662,32.57
29-05-2015,32.57,32.8075,51248429,32.66862,32.60218603,47.7284925,-0.375,32.6338
01-06-2015,32.6338,32.8,32112797,32.71275,32.60793402,50.08420242,0.0638,32.49
02-06-2015,32.49,32.465,33671645,32.707,32.58649147,44.4414243,-0.1438,32.53
03-06-2015,32.53,32.665,30983585,32.70825,32.5762203,46.53585482,0.04,32.34
04-06-2015,32.34,32.395,38450212,32.69075,32.53327115,38.02476754,-0.19,32.1625
05-06-2015,32.1625,32.375,35626819,32.62225,32.46585822,31.33283176,-0.1775,31.95
08-06-2015,31.95,32.225,52679402,32.50375,32.37206581,24.80111918,-0.2125,31.855
09-06-2015,31.855,31.675,56077338,32.44875,32.27805385,22.21340002,-0.095,32.22
10-06-2015,32.22,31.98,39087346,32.36963,32.2674986,48.18029693,0.365,32.1475
11-06-2015,32.1475,32.295,35390707,32.28988,32.24568067,44.49257661,-0.0725,31.7925
12-06-2015,31.7925,32.0462,36907522,32.21213,32.16328419,30.29843663,-0.355,31.73
15-06-2015,31.73,31.525,44016904,32.12175,32.08450524,28.31080703,-0.0625,31.9
16-06-2015,31.9,31.7575,31494146,32.06275,32.05095884,41.38470537,0.17,31.825
17-06-2015,31.825,31.93,32942811,31.99225,32.00987541,37.60293218,-0.075,31.97
18-06-2015,31.97,31.8075,35407300,31.95525,32.00262534,48.88993846,0.145,31.65
19-06-2015,31.65,31.9275,54718924,31.904,31.93851164,32.61488495,-0.32,31.9025
22-06-2015,31.9025,31.8725,34039368,31.89925,31.93196407,49.2712004,0.2525,31.7575
23-06-2015,31.7575,31.87,30268882,31.8895,31.90024333,41.84632864,-0.145,32.0275
24-06-2015,32.0275,31.8025,55285208,31.87025,31.92338091,56.9472253,0.27,31.875
25-06-2015,31.875,32.215,32140770,31.843,31.91458438,48.12441136,-0.1525,31.6875
26-06-2015,31.6875,31.9175,44066856,31.8325,31.87329631,38.86928168,-0.1875,31.1325
29-06-2015,31.1325,31.365,49161461,31.77275,31.73860607,22.70969815,-0.555,31.3563
30-06-2015,31.3563,31.3925,44372693,31.71838,31.66909588,36.10028682,0.2238,31.65
01-07-2015,31.65,31.725,30262824,31.70088,31.6656239,50.24173212,0.2937,31.61
02-07-2015,31.61,31.6075,27210967,31.66488,31.65551046,48.41756796,-0.04,31.5
06-07-2015,31.5,31.235,28176070,31.64988,31.62723583,43.045189,-0.11,31.4225
07-07-2015,31.4225,31.4725,46954694,31.60188,31.59001114,39.21327451,-0.0775,30.6425
08-07-2015,30.6425,31.12,60761646,31.49038,31.41773638,18.4973658,-0.78,30.0175
09-07-2015,30.0175,30.9625,78595134,31.28938,31.16314795,12.09662227,-0.625,30.82
10-07-2015,30.82,30.485,61354445,31.18388,31.10075741,43.48455574,0.8025,31.415
13-07-2015,31.415,31.2575,41441038,31.15663,31.15789243,57.53694895,0.595,31.4025
14-07-2015,31.4025,31.51,31768139,31.18363,31.20236653,57.16369322,-0.0125,31.705
15-07-2015,31.705,31.43,34190954,31.2185,31.29375444,64.19084198,0.3025,32.1275
16-07-2015,32.1275,31.935,37226385,31.26625,31.44534454,72.16335684,0.4225,32.405
17-07-2015,32.405,32.27,46174710,31.34575,31.61982735,76.46522893,0.2775,33.0175
20-07-2015,33.0175,32.7425,58907313,31.4975,31.87394965,83.50031485,0.6125,32.6875
21-07-2015,32.6875,33.2125,76758428,31.624,32.0218679,69.50739624,-0.33,31.305
22-07-2015,31.305,30.4975,115475475,31.69025,31.89152828,37.01988379,-1.3825,31.29
23-07-2015,31.29,31.55,50989452,31.8175,31.7821595,36.7866925,-0.015,31.125
24-07-2015,31.125,31.33,42162332,31.848,31.66267595,33.85447586,-0.165,30.6925
27-07-2015,30.6925,30.7725,44479830,31.77575,31.48628033,26.84377952,-0.4325,30.845
28-07-2015,30.845,30.845,33618097,31.72,31.3696839,32.9624484,0.1525,30.7475
29-07-2015,30.7475,30.7875,37011653,31.62425,31.25655956,30.89721201,-0.0975,30.5925
30-07-2015,30.5925,30.58,33628268,31.47075,31.13582146,27.47627375,-0.155,30.325
31-07-2015,30.325,30.65,42885153,31.26275,30.98839937,22.17882682,-0.2675,29.61
03-08-2015,29.61,30.375,69975968,30.922,30.73778131,13.48936896,-0.715,28.66
04-08-2015,28.66,29.355,124441379,30.51925,30.36000289,8.171901718,-0.95,28.85
05-08-2015,28.85,28.2375,99406133,30.27375,30.08545691,16.40966424,0.19,28.7825
06-08-2015,28.7825,28.9925,52903040,30.023,29.84855565,15.7809866,-0.0675,28.88
07-08-2015,28.88,28.645,38670405,29.7985,29.67245462,21.22979046,0.0975,29.93
10-08-2015,29.93,29.1325,54951997,29.72225,29.71928106,57.89794334,1.05,28.3725
11-08-2015,28.3725,29.4525,97082814,29.475,29.47441177,31.07564617,-1.5575,28.81
12-08-2015,28.81,28.1325,101685460,29.28125,29.35360963,40.71862315,0.4375,28.7875
13-08-2015,28.7875,29.01,48535789,29.10075,29.25068061,40.35566429,-0.0225,28.99
14-08-2015,28.99,28.58,42929516,28.96725,29.20328413,45.7917037,0.2025,29.29
17-08-2015,29.29,29.01,40884866,28.93525,29.21905066,53.61973968,0.3,29.125
18-08-2015,29.125,29.1075,34561708,28.98175,29.20195054,48.77716515,-0.165,28.7525
19-08-2015,28.7525,29.025,48286544,28.972,29.12023226,38.87056178,-0.3725,28.1625
20-08-2015,28.1625,28.52,68546652,28.91,28.94609912,27.7229212,-0.59,26.44
21-08-2015,26.44,27.6075,128275475,28.666,28.49044473,13.54586414,-1.7225,25.78
24-08-2015,25.78,23.7175,162268647,28.251,27.9976366,10.88082476,-0.66,25.935
25-08-2015,25.935,27.7775,103613017,28.00725,27.62261176,15.74691864,0.155,27.4225
26-08-2015,27.4225,26.7712,96928312,27.8685,27.58622781,49.09194752,1.4875,28.23
27-08-2015,28.23,28.0575,84629356,27.81275,27.7032773,59.86940803,0.8075,28.3225
28-08-2015,28.3225,28.0425,53164618,27.746,27.81586324,61.05012351,0.0925,28.19
31-08-2015,28.19,28.0075,56229563,27.636,27.88388811,57.99489555,-0.1325,26.93
01-09-2015,26.93,27.5375,76845860,27.4165,27.71045391,36.3634097,-1.26,28.085
02-09-2015,28.085,27.5575,62277782,27.34975,27.7785532,55.41732273,1.155,27.5925
03-09-2015,27.5925,28.1225,53234219,27.29275,27.74472534,47.79035669,-0.4925,27.3175
04-09-2015,27.3175,27.2425,50051951,27.3805,27.66704801,43.60195166,-0.275,28.0775
08-09-2015,28.0775,27.9125,55167964,27.61025,27.74167564,56.70881534,0.76,27.5375
09-09-2015,27.5375,28.44,85010816,27.7705,27.7045528,47.00636264,-0.54,28.1425
10-09-2015,28.1425,27.5675,62898631,27.8425,27.78417956,57.24970528,0.605,28.5525
11-09-2015,28.5525,27.9475,49915473,27.87475,27.92387419,63.26475721,0.41,28.8275
14-09-2015,28.8275,29.145,58363441,27.92525,28.08816979,67.14101986,0.275,29.07
15-09-2015,29.07,28.9825,43341255,28.01325,28.26668437,70.56466207,0.2425,29.1025
16-09-2015,29.1025,29.0625,37173489,28.2305,28.41865085,71.06963698,0.0325,28.48
17-09-2015,28.48,28.915,64124678,28.27,28.42980524,50.37756572,-0.6225,28.3625
18-09-2015,28.3625,28.0525,74285591,28.347,28.41756792,47.13930671,-0.1175,28.8025
21-09-2015,28.8025,28.4175,51976658,28.4955,28.48755557,59.36556255,0.44,28.35
22-09-2015,28.35,28.345,50351575,28.52275,28.46254547,45.75985373,-0.4525,28.58
23-09-2015,28.58,28.4075,35756766,28.627,28.48390084,52.65411987,0.23,28.75
24-09-2015,28.75,28.3125,50220704,28.68775,28.5322825,57.62986512,0.17,28.6775
25-09-2015,28.6775,29.11,56151926,28.70025,28.55868569,54.57248944,-0.0725,28.11
28-09-2015,28.11,28.4625,52112939,28.6285,28.47710647,35.92456236,-0.5675,27.265
29-09-2015,27.265,28.2075,73365384,28.448,28.25672348,21.95876839,-0.845,27.575
30-09-2015,27.575,27.5425,66473033,28.29525,28.13277375,33.76650865,0.31,27.395
01-10-2015,27.395,27.2675,63928201,28.18675,27.99863307,30.42533623,-0.18,27.595
02-10-2015,27.595,27.0025,58020038,28.11,27.92524524,38.83167386,0.2,27.695
05-10-2015,27.695,27.47,52064743,27.99925,27.88338247,43.1265009,0.1,27.8275
06-10-2015,27.8275,27.6575,49336315,27.947,27.87322202,49.05135441,0.1325,27.695
07-10-2015,27.695,27.935,46774758,27.8585,27.84081802,43.39982882,-0.1325,27.375
08-10-2015,27.375,27.5475,61979577,27.721,27.75612383,32.19993698,-0.32,28.03
09-10-2015,28.03,27.5,52766140,27.65625,27.8059195,59.1634394,0.655,27.9
12-10-2015,27.9,28.1825,30467204,27.63525,27.82302504,53.85035358,-0.13,27.9475
13-10-2015,27.9475,27.705,33049256,27.7035,27.84565685,55.66864984,0.0475,27.5525
14-10-2015,27.5525,27.8225,44467249,27.70125,27.79235561,39.49384142,-0.395,27.965
15-10-2015,27.965,27.7325,37673465,27.75825,27.8237455,56.13221951,0.4125,27.76
16-10-2015,27.76,27.945,39233810,27.77475,27.81215541,47.94245204,-0.205,27.9325
19-10-2015,27.9325,27.7,29959503,27.7985,27.83403624,54.86848453,0.1725,28.4425
20-10-2015,28.4425,27.835,48967763,27.86,27.94466602,69.7447209,0.51,28.44
21-10-2015,28.44,28.5,42330874,27.9345,28.03472674,69.60413943,-0.0025,28.875
22-10-2015,28.875,28.5825,41654089,28.0845,28.1875037,78.86836452,0.435,29.77
23-10-2015,29.77,29.175,59367314,28.2585,28.4752303,88.15398254,0.895,28.82
26-10-2015,28.82,29.52,66394339,28.3505,28.5379157,55.68699144,-0.95,28.6375
27-10-2015,28.6375,28.85,70091598,28.4195,28.55602193,51.16219975,-0.1825,29.8175
28-10-2015,29.8175,29.2325,85595372,28.646,28.78538158,70.52122318,1.18,30.1325
29-10-2015,30.1325,29.675,51227334,28.86275,29.0303122,73.96491943,0.315,29.875
30-10-2015,29.875,30.2475,49365254,29.07425,29.1838918,66.07732578,-0.2575,30.295
02-11-2015,30.295,29.9675,32390719,29.3105,29.38591148,72.13561809,0.42,30.6425
03-11-2015,30.6425,30.1975,45530076,29.5305,29.61438212,76.4798733,0.3475,30.5
04-11-2015,30.5,30.7825,44986050,29.7365,29.77540355,70.82017862,-0.1425,30.23
05-11-2015,30.23,30.4625,39551080,29.872,29.85805745,60.25870434,-0.27,30.265
06-11-2015,30.265,30.2775,33076783,29.9215,29.932047,61.196383,0.035,30.1425
09-11-2015,30.1425,30.24,33871508,30.05375,29.97031119,55.47038436,-0.1225,29.1925
10-11-2015,29.1925,29.225,59328452,30.10925,29.82889097,29.08727259,-0.95,29.0275
11-11-2015,29.0275,29.0925,45217971,30.03025,29.68318352,26.36482182,-0.165,28.93
12-11-2015,28.93,29.065,32525679,29.91,29.54624106,24.65999341,-0.0975,28.085
13-11-2015,28.085,28.8,45812403,29.731,29.28056087,14.50147849,-0.845,28.5438
16-11-2015,28.5438,27.845,38110523,29.55588,29.14660435,33.1826204,0.4588,28.4225
17-11-2015,28.4225,28.73,27618052,29.33388,29.01494901,30.94789899,-0.1213,29.3225
18-11-2015,29.3225,28.94,46675466,29.21613,29.07086737,57.49602914,0.9,29.695
19-11-2015,29.695,29.41,43321466,29.16263,29.18434603,64.5477434,0.3725,29.825
20-11-2015,29.825,29.8,34287496,29.11863,29.30082857,66.94044886,0.13,29.4375
23-11-2015,29.4375,29.8175,33064013,29.04813,29.32567792,53.48951629,-0.3875,29.72
24-11-2015,29.72,29.3325,42803207,29.10088,29.39737285,60.6880651,0.2825,29.5075
25-11-2015,29.5075,29.8025,21388308,29.14888,29.41739596,52.9782773,-0.2125,29.4525
27-11-2015,29.4525,29.5725,13046445,29.20113,29.42377852,50.88677739,-0.055,29.575
30-11-2015,29.575,29.4975,39180335,29.35013,29.45127333,55.75032847,0.1225,29.335
01-12-2015,29.335,29.6875,34852374,29.42925,29.43013273,44.86890551,-0.24,29.07
02-12-2015,29.07,29.2625,33386665,29.494,29.36465405,35.34679966,-0.265,28.8
03-12-2015,28.8,29.1375,41569609,29.44175,29.26198968,27.82597011,-0.27,29.7575
04-12-2015,29.7575,28.8225,57776977,29.448,29.35208246,62.85802749,0.9575,29.57
07-12-2015,29.57,29.745,32188282,29.4225,29.39170383,56.18287557,-0.1875,29.5575
08-12-2015,29.5575,29.38,34309450,29.4345,29.42184859,55.69004602,-0.0125,28.905
09-12-2015,28.905,29.41,46911357,29.353,29.32787612,35.41800774,-0.6525,29.0425
10-12-2015,29.0425,29.01,29212727,29.3065,29.27598955,41.06865728,0.1375,28.295
11-12-2015,28.295,28.7975,46887061,29.19075,29.09762782,25.75526365,-0.7475,28.12
14-12-2015,28.12,28.045,65003634,29.04525,28.9198773,23.22138441,-0.175,27.6225
15-12-2015,27.6225,27.985,53323105,28.874,28.68399052,17.20598464,-0.4975,27.835
16-12-2015,27.835,27.7675,56305067,28.7505,28.52962861,27.26581843,0.2125,27.245
17-12-2015,27.245,28.005,44772827,28.595,28.29605977,19.17843394,-0.59,26.5075
18-12-2015,26.5075,27.2275,96531327,28.27,27.97086708,13.10488254,-0.7375,26.8325
21-12-2015,26.8325,26.82,47590710,27.99625,27.76389125,26.01182148,0.325,26.8075
22-12-2015,26.8075,26.85,32789367,27.72125,27.59000193,25.64554712,-0.025,27.1525
23-12-2015,27.1525,26.8175,32846354,27.546,27.51045613,40.17656915,0.345,27.0075
24-12-2015,27.0075,27.25,13596740,27.3425,27.41900956,36.43567892,-0.145,26.705
28-12-2015,26.705,26.8975,26704210,27.1835,27.28918964,29.31713677,-0.3025,27.185
29-12-2015,27.185,26.74,30931374,27.09,27.27024607,49.0579973,0.48,26.83
30-12-2015,26.83,27.145,25363777,27.01075,27.19020133,38.99075134,-0.355,26.315
31-12-2015,26.315,26.7525,40917316,26.85875,27.03107381,28.41630995,-0.515,26.3375
04-01-2016,26.3375,25.6525,69383612,26.768,26.90496948,29.46105446,0.0225,25.6775
05-01-2016,25.6775,26.4375,55791042,26.685,26.68179321,19.19111856,-0.66,25.175
06-01-2016,25.175,25.14,68487388,26.51925,26.40783081,14.41036324,-0.5025,24.1125
07-01-2016,24.1125,24.67,81466204,26.24975,25.99049794,8.689243141,-1.0625,24.24
08-01-2016,24.24,24.6375,70798746,25.9585,25.67222558,13.82136552,0.1275,24.6325
11-01-2016,24.6325,24.7425,49739377,25.721,25.48318457,29.14567504,0.3925,24.99
12-01-2016,24.99,25.1375,49156327,25.5495,25.39351465,41.07526104,0.3575,24.3475
13-01-2016,24.3475,25.08,62447131,25.26575,25.20333017,29.80271654,-0.6425,24.88
14-01-2016,24.88,24.49,63170127,25.07075,25.14454286,45.34258135,0.5325,24.2825
15-01-2016,24.2825,24.05,76013891,24.8675,24.9878078,34.59957174,-0.5975,24.165
19-01-2016,24.165,24.6025,53089747,24.65025,24.83820638,32.6953576,-0.1175,24.1975
20-01-2016,24.1975,23.775,72334416,24.50225,24.72171431,33.95213781,0.0325,24.075
21-01-2016,24.075,24.265,52161853,24.39225,24.60412989,31.20662278,-0.1225,25.355
22-01-2016,25.355,24.6575,66193210,24.5165,24.74065173,66.54322035,1.28,24.86
25-01-2016,24.86,25.38,51794525,24.5785,24.76235141,53.3069122,-0.495,24.9975
26-01-2016,24.9975,24.9825,75077030,24.615,24.8051057,56.32351576,0.1375,23.355
27-01-2016,23.355,24.01,133374674,24.4515,24.54145012,28.66819541,-1.6425,23.5225
28-01-2016,23.5225,23.4475,55679325,24.369,24.35618646,32.86990148,0.1675,24.335
29-01-2016,24.335,23.6975,64416906,24.3145,24.35233438,50.53628815,0.8125,24.1075
01-02-2016,24.1075,24.1175,40943541,24.297,24.30781904,46.27406536,-0.2275,23.62
02-02-2016,23.62,23.855,37357215,24.2425,24.18276103,37.74669748,-0.4875,24.0875
03-02-2016,24.0875,23.75,46034194,24.2315,24.16544084,49.01028922,0.4675,24.15
04-02-2016,24.15,23.965,46472092,24.239,24.16263342,50.50676188,0.0625,23.505
05-02-2016,23.505,24.13,46418064,24.054,24.0430637,36.63637798,-0.645,23.7525
08-02-2016,23.7525,23.2825,54020975,23.94325,23.99023394,44.01141117,0.2475,23.7475
09-02-2016,23.7475,23.5725,44331165,23.81825,23.9461005,43.88243203,-0.005,23.5675
10-02-2016,23.5675,23.98,42343609,23.8395,23.87726404,38.76963638,-0.18,23.425
11-02-2016,23.425,23.4475,50074711,23.82975,23.79503422,34.76169746,-0.1425,23.4975
12-02-2016,23.4975,23.5475,40351481,23.746,23.74093709,38.78619701,0.0725,24.16
16-02-2016,24.16,23.755,49057916,23.75125,23.81713034,64.08988813,0.6625,24.53
17-02-2016,24.53,24.1675,45016534,23.84225,23.94674301,72.13194341,0.37,24.065
18-02-2016,24.065,24.71,39026159,23.84,23.96824428,53.35942052,-0.465,24.01
19-02-2016,24.01,24,35871824,23.826,23.97583623,51.38232124,-0.055,24.22
